ID,AGE,Gender,NATIONALITY,RESIDENCE,TYPE_CLIENT,HasCrdCard,IsActiveMember,MARITAL_STATUS,ONLINE_ACTUAL_BAL,Account-AGE,Excited,ACCOUNT_OFFICER,Id
"884E8D0F306CC229,66,female,TN,TN,PP,1,0,others,""€ 10,16"",33,1,80,635BCC5ADAB329A65441795AE664209C"
"88701F8F76668AA7,66,female,TN,TN,PP,0,1,MARIE,""€ 399,71"",26,1,38,969D3085146CEAC505052A72BA7C269A"
"8871A6FCA96C6494,66,male,TN,TN,PP,0,1,others,""€ 78,50"",16,0,14,FFC0D144F51701117548FBE3C1A542DB"
"88BBFB31504C7360,66,female,TN,TN,PP,0,1,others,""€ 85571,96"",13,1,23,CD90300998753715D1B59E69668B11E7"
"89261C124FDC9AF3,66,male,TN,TN,PP,0,0,others,""€ 669,59"",34,0,20,46815ABB01C41559369F572B6077F271"
"89314955A51EA0D9,66,male,TN,TN,PP,1,1,others,""€ 15,39"",29,1,19,0DE9472300B4D7CF78EAE78F910331EA"
"89A8FE6155095536,66,male,TN,TN,PP,1,1,others,""-€ 73,88"",15,1,21,2455C7A67D6E468B74703E4FE2243B3D"
"89B379882B064C51,66,male,DZ,DZ,PP,0,0,others,""€ 29,20"",46,0,71,AC353E09B7BBF208E2D7625E57EFF9C1"
"89D26FCBA00039B2,66,male,TN,TN,PP,1,0,others,""€ 39439,36"",24,1,45,0C08CD27D8B1956CD06584E45F3D2827"
"89E286A982B95BD9,66,female,LY,LY,PP,0,0,others,""€ 85,98"",26,1,71,0BE02468A56634108B0A001958A465B2"
"8A01A55ED4BE1717,66,female,TN,TN,PP,1,1,others,""€ 25,66"",13,1,54,4536A83E880E8D3089686F69C41DD613"
"8A139D45798B8662,66,male,TN,TN,PP,1,0,others,""€ 1222,51"",17,0,71,E2D87EC564B4D3593B4CD71ECBA018BF"
"8A1A122931EBFD89,66,female,TN,TN,PP,0,1,others,""€ 1164,41"",31,1,40,B06EC589603ACD5247992107EBC4C720"
"8A83CDA1A447037C,66,female,TN,TN,PP,0,1,others,""€ 140,83"",43,0,40,6544174BD40F97AFFB02D2154ED95267"
"8AE0407C0BA6B717,66,male,TN,TN,PP,0,1,MARIE,""€ 516,41"",23,1,40,D2BEB6CE79EEFF821E904F565106122B"
"8AF82F5C8DD3757A,66,male,TN,TN,PP,0,0,MARIE,""€ 1240,23"",9,1,234,75850F70C2E968C32B6AB3C9EA0232B5"
"8B03582FD07D2C30,66,female,TN,TN,PP,1,1,others,""€ 710,91"",22,0,23,401C512C86B2F96C7B429E46B1BB928C"
"8B077B1F0E24F40F,66,male,TN,TN,PP,1,0,others,""€ 92,48"",24,1,28,944321774344EA94967581CEE16F3975"
"8B27C755166D0897,66,female,TN,TN,PP,1,0,MARIE,""€ 490,80"",39,1,80,573633847FEBA29BADAA1065ADA61A7A"
"8B32B705AA8CEDD3,66,female,TN,TN,PP,0,0,MARIE,""€ 606,53"",22,1,24,AD51A3CE4CC777308F09120C40CDA284"
"8B5D70E693220FE8,66,female,TN,TN,PP,0,0,others,""€ 1307,98"",27,0,46,44C006227C924CB26E83FE82D63E1CA2"
"8B8A9D936C0D9275,66,female,TN,TN,PP,0,1,others,""€ 100,64"",21,1,75,2BBACEB2DEB4A47B4C109D4D68C1C1CF"
"8B8AC93030A1865D,66,female,TN,TN,PP,1,1,MARIE,""€ 11258,20"",39,0,44,F11F64A150D436E6DF1EAEEC4F191E01"
"8BB7A4E7FA5C2A22,66,male,TN,TN,PP,1,0,MARIE,""€ 358,16"",10,1,33,3DCA7B818B97EAC7E4A2E25256A37244"
"8BBCB0ADE685666E,66,female,TN,TN,PP,1,1,others,""€ 0,03"",41,1,42,C8C527C309AB9BE988E6741244011B07"
"8BC37018ED65A705,66,male,TN,TN,PP,1,1,others,""€ 11,67"",15,0,25,97F70CD256962FBF51B42085FB5F1C93"
"8BF33429010C4CB6,66,male,TN,TN,PP,0,1,MARIE,""€ 26,55"",26,1,31,841200B0C1D12BEE70605EAFF9E4D8AB"
"8BFBD22B4B747592,66,male,TN,TN,PP,1,1,others,""€ 7763,65"",17,0,50,1EEB9A800317EA86D207246405830943"
"8C452BD7F051ED4D,66,male,DZ,TN,PP,1,1,others,""€ 18,52"",33,0,71,C83E6E7F7F4CE4086CA9BE1EA7E8FB00"
"8C50947C7A49B480,66,male,TN,TN,PP,0,1,others,""€ 2,82"",32,0,299,EAFBC034BECAB79A844AE8F74DFA4FFC"
"8C75659EDE9D4AEC,66,male,TN,TN,PP,0,0,others,""€ 297,40"",27,0,31,0EC449F1820499A0CB2003E3C6EC0882"
"8C8AB91D846F1C50,66,female,TN,TN,PP,1,0,others,""€ 18,71"",11,1,201,7A8212DF6638489F77E81CBED1324ACC"
"8C8ED6A21AC56BD1,66,female,TN,TN,PP,1,0,MARIE,""€ 319,49"",29,1,12,C8FA68B86FE6C08E5711179F0D306F00"
"8C9DAFC910F1E80B,66,male,TN,TN,PP,0,0,others,""€ 72595,93"",22,1,17,5B5FC5140D921594119A0A6F69E0C2AC"
"8CA13471A1EA8181,66,male,TN,TN,PP,0,0,others,""€ 55,56"",39,1,44,21FB15B8EE3A138723F9FD8EB8B0A7BE"
"8CAC0FE221B2DDC1,66,female,TN,TN,PP,0,0,MARIE,""€ 813,52"",24,0,71,9D2DD4EC318B88CB76505C1BC377808D"
"8CB555D2CAD9DC96,66,male,TN,TN,PP,1,1,MARIE,""€ 2505,07"",23,0,33,7AF3444F3931946FD8382C976366A609"
"8CC496659CBA03D9,66,male,TN,TN,PP,1,1,others,""€ 2739,37"",36,1,21,6AC2CA83341A8234CAA97C2DC18F21CB"
"8CF2C22D9CBA5DE7,66,male,TN,TN,PP,1,1,others,""€ 25,82"",25,0,25,0CC242EC411DBAD95C080ABA5CB8801F"
"8D24C320FEBA914C,66,female,TN,TN,PP,0,1,others,""€ 20,38"",27,0,35,592EB73FB7AA859C10AA74F914221005"
"8D43AF4135C02731,66,male,TN,TN,PP,1,1,others,""€ 26,31"",39,1,21,4C8B9D0101CEDE1FA00D596F51CBF45B"
"8D870870154333A5,66,male,TN,TN,PP,1,0,others,""€ 52128,42"",25,1,15,0D350F9E0DEC49C8406547FB373889F4"
"8D91B5A644BC639A,66,female,TN,TN,PP,1,1,others,""€ 0,00"",8,0,16,9CC776D371230AB99F9AA7D3B467D085"
"8D965BCAE1561246,66,female,TN,TN,PP,1,1,others,""€ 773,13"",39,0,80,1B0ADD19B4570AACD02358AC07BA9C0F"
"8DAEB4EA1B46958B,66,female,TN,TN,PP,1,0,others,""€ 12,68"",37,0,60,ED955D453CFFE88D3E14513068AB9835"
"8DB2E003B1B47C8A,66,male,TN,TN,PP,0,1,MARIE,""€ 303,77"",13,0,36,FE707287900C7625F39F7F2049D667FA"
"8DC775B4309EDF7C,66,female,TN,TN,PP,0,0,MARIE,""€ 3,67"",13,0,5,6F5543D83302E406163D7EB710B038F0"
"8E10AF81917DDC5E,66,male,TN,TN,PP,0,1,MARIE,""-€ 199,19"",38,1,105,ED8586BFF3E483828EBA1AC6DAB3BABA"
"8E1C1C05CB9BDC5A,66,female,TN,TN,PP,1,0,others,""-€ 17,38"",11,1,112,BEADC52C41F3D219B1A8C14D1DFDBF18"
"8E1E64AF78CBEED6,66,male,TN,TN,PP,0,1,others,""€ 908,18"",15,1,19,6DC3830913B09F60D0A92A38D4E9A285"
"8E8E80FEEF1ACED4,66,male,FR,TN,PP,1,0,others,""€ 1,25"",13,1,125,26BB9380495CED9A89164D41D1C3FE05"
"8E9B045FF28049EB,66,male,TN,TN,PP,1,0,MARIE,""€ 1986,66"",19,0,71,7786E1EF980BC3741576FE70291D3C65"
"8EA99AF30EF8F641,66,male,TN,TN,PP,1,1,others,""€ 51,33"",13,1,117,B05F510ED456232425E9113198E044F0"
"8EAD9E31AA09F08C,66,male,TN,TN,PP,0,0,others,""€ 10,93"",10,1,121,F9063A35E86CD01F0E7C125FD3BA71DA"
"8EBFAEE81FEFFD96,66,female,TN,TN,PP,0,1,MARIE,""€ 438,68"",30,1,44,A2C5BB24E4A7DB35063A32E53B66DFC8"
"8ECF0A37FAA84C1E,66,female,TN,TN,PP,0,1,MARIE,""€ 1,42"",16,0,23,17C3D4F6E6053F2D1DAD4EFB6F216A69"
"8EE7413B3FCF273B,66,female,TN,TN,PP,0,1,others,""€ 5482,46"",9,0,131,944FC633CC71003840F989B888EDFA3B"
"8EF0477092F3C427,66,female,FR,FR,PP,1,0,others,""€ 31,16"",18,0,108,68E94AB4A0C143949E07940DCC4B6BDF"
"8F40817806CE3AB2,66,male,LY,TN,PP,1,0,others,""€ 24796,56"",16,1,67,4DD4C2294BA92EF0EAA38EDC8CA33FB2"
"8F65B7D8E9032A7C,66,female,TN,TN,PP,1,0,MARIE,""€ 404,90"",19,1,29,A6DE07FEF2FB826F9A55CFF623C00566"
"8F67A4F90D64BBD8,66,female,TN,TN,PP,0,0,others,""€ 1751,65"",11,0,5,9328BCB9E335EFF0D81C6A1D844C8EE0"
"8FAE17EE7D9CE163,66,male,TN,TN,PP,1,0,MARIE,""€ 416,19"",27,1,46,E4B79C07F75BE7F9B1FA4D21A600D477"
"8FE4EB48F69488F2,66,male,TN,TN,PP,1,0,others,""€ 9,80"",24,0,20,649FC456D4005BC9B39D5571C9394147"
"8FF60B31A4019E3C,66,male,FR,TN,PP,1,1,others,""€ 154,15"",13,0,6,D9CD07087394920FAD8482CCF6FB2C67"
"900652C88A25A616,66,male,TN,TN,PP,0,0,MARIE,""-€ 475,60"",8,1,60,B93DA99DE0762D1B073456787AE518D1"
"90099415D9CE492F,66,male,TN,TN,PP,1,0,others,""€ 15,26"",11,0,80,D0514D898D4B3E5261953B1D76584A3A"
"900D3A8BEB5ADF2C,66,female,TN,TN,PP,1,1,others,""€ 10,04"",11,0,122,E01B24999F4D20874DF8E46A815905F4"
"9026F95DFB83039F,66,female,TN,TN,PP,0,1,others,""€ 176,40"",24,1,49,AE223481E9E9086A430BD8ECB11DEF91"
"902A663F43D4C1B3,66,male,TN,TN,PP,1,0,others,""€ 561,97"",41,1,20,06B97A88E27A25A59FCA0AAA78D863E3"
"90419F1B3D5C6763,66,female,TN,TN,PP,1,0,others,""€ 413,24"",19,0,80,B15EB07F08B212B4F5FBF9DF3A253256"
"905C6951D9705911,66,female,TN,TN,PP,1,0,MARIE,""€ 30349,67"",14,1,116,B4FDE9DB98F83679DEC5A4F6AF2FDE0A"
"905FEB1CB48BBA64,66,male,TN,TN,PP,1,1,others,""€ 56,50"",11,0,10,A388B2141F7C71D669722A9C3B95ED9E"
"906B472F7B8EFE2C,66,male,TN,TN,PP,1,1,others,""€ 204,12"",12,0,73,82425BE4581202B3ABB9F54CC8F48308"
"907100AEDD64814B,66,female,TN,TN,PP,1,1,others,""€ 1986,62"",24,1,47,EF8207B5DE2A30C822D748DD776217B0"
"907394B0C9A81947,66,female,TN,TN,PP,0,0,CELIB,""€ 2030,31"",12,1,215,581BF4EE2AE238A1056645B1BA52232F"
"90995954DF2C61E2,66,male,TN,TN,PP,0,1,others,""€ 7509,29"",12,1,37,791C0BB154D400BE8B62254F1C998579"
"909CA4001F40408B,66,male,TN,TN,PP,1,0,others,""€ 195314,64"",12,1,57,514B2EBAAFF8B3AB9310C5C9E191E831"
"90B4049786BACB1C,66,male,TN,TN,PP,0,1,others,""-€ 154,61"",24,1,55,53473CD47910F453F74CF3DAA089DCD7"
"90E868FAFE65D2B4,66,male,TN,TN,PP,0,0,others,""€ 8552,76"",11,0,109,65DDD29B00172D5C9EBDA3737A5C15B8"
"90EBEA94375846FF,66,female,TN,TN,PP,1,1,MARIE,""€ 980,36"",20,0,36,6744DA5F513E95179A5056547D382702"
"9128AC79A683C192,66,male,TN,TN,PP,1,0,others,""€ 116,04"",33,1,41,EDFAAFFACB265FF4043AB406CECE6951"
"913360D87083BDB4,66,female,TN,TN,PP,0,1,others,""€ 2931,42"",18,0,10,F342774903197A72986F8ED8DC156567"
"9133F33FDE620279,66,female,TN,TN,PP,0,0,MARIE,""€ 26225,17"",11,1,205,4EB0234B066013F3BCBB6E962122E175"
"91460FC05858BF5E,66,male,BE,BE,PP,1,1,others,""€ 73,94"",12,0,101,B8852B2F1CC3CDAF5E352C0D9B4615DC"
"9157BCAC69D1F9AF,66,female,TN,TN,PP,1,0,others,""-€ 426,11"",16,0,50,A899CBB1904B1691448667E7256D42CC"
"918C3A164145CD74,66,female,FR,TN,PP,0,1,others,""€ 21500,53"",13,1,115,850F80CD346AEABCED9DB10F15F4A064"
"91CAC2966E92E1CE,66,male,TN,TN,PP,1,1,others,""€ 727,40"",12,0,71,EFF67D9CBF4F3AE01A906C10CAA4A7C1"
"91D2B53F09B65617,66,female,TN,TN,PP,1,0,others,""€ 415,78"",18,0,122,3CDE790AC6652E5E7E690331638FF4D8"
"91D95BF7B711291D,66,male,TN,TN,PP,0,0,others,""€ 3928,25"",36,0,21,E769930D47973DA7451D0B9207BD4A45"
"92225364B10905D0,66,female,TN,TN,PP,0,1,others,""€ 12,91"",33,1,68,1A47C8529B505E3317B0FDA87578662E"
"9223C745D8F33023,66,female,TN,TN,PP,0,1,others,""€ 76737,14"",35,0,80,19102D8A54B594505E59DE26886FDF66"
"923C77B4BBACBABC,66,male,TN,TN,PP,1,0,MARIE,""€ 13,22"",14,0,127,722C52D05B29C2A4DAB2171C182EEB48"
"928F4E4ECC0FC4F4,66,male,TN,TN,PP,0,0,others,""€ 27514,41"",10,1,20,7E5FC5CF42768A8EFBA0A31EB620924E"
"92A8A08B08022AB7,66,male,TN,TN,PP,0,1,MARIE,""€ 7,88"",17,1,67,89B373C94681C4A849C8FE92B66FEC7D"
"92C056FF5F1152F7,66,male,TN,TN,PP,0,0,others,""€ 30,70"",38,1,10,94C5D60219A02078BD4DE29E079C1ECF"
"92EAE11CE00CD524,66,female,TN,TN,PP,1,1,MARIE,""€ 20,31"",43,0,64,1C1F0C69DA37FB1856C5439C8270AC20"
"92F0083EB28379E4,66,female,TN,TN,PP,0,0,MARIE,""€ 908,24"",27,0,24,D569F853210D5A38E16015B4C873ACC5"
"92F10AF5009D1018,66,female,TN,TN,PP,1,1,MARIE,""€ 11035,97"",11,0,20,3CDF34A3F610C9EC63D91DF6A20DEC52"
"9324447A02832432,66,male,TN,TN,PP,0,1,MARIE,""€ 396,21"",33,1,54,BC0BDB528D2947ADD084FF54ED8A7D8C"
"93308F4F16EAC2AC,66,female,TN,TN,PP,0,1,MARIE,""€ 244,19"",18,1,14,CCB3D629001BA59514B71A5B4E911306"
"93320F090C064001,66,female,TN,TN,PP,1,1,others,""€ 1874,24"",14,0,1,9163C10168777733FFD28B111C54336A"
"93355AC9D7E83209,66,female,TN,TN,PP,1,0,others,""€ 3478,97"",26,0,30,8DAE9284988C04554350BCE9E7EC0028"
"934758C01E76C928,66,female,TN,TN,PP,0,1,others,""€ 594,76"",27,1,71,8D9ED9976C7BEE2F55FF64F43BED47F6"
"9363A9B2D0E0851F,66,female,TN,TN,PP,1,1,MARIE,""€ 108,54"",36,0,45,0C8BA51573FCC853A72A2B7E151152B3"
"938346D3E13EB6BD,66,female,TN,TN,PP,1,0,MARIE,""€ 152,19"",12,0,208,C350A02AEF012625AC05092AB3F60524"
"93C3B6A41B92D2E0,66,female,TN,TN,PP,0,0,others,""€ 5559,33"",25,0,32,A88D18F4BE69C13E0049B768175E21AB"
"9408ADE57F1EA203,66,male,TN,TN,PP,0,0,others,""€ 764,64"",17,1,53,D934615D35F0B57D01534B558580CCC1"
"941D349227D95463,66,male,MT,TN,PP,1,1,others,""€ 16,89"",22,1,42,CE357751A4F079CE64AC58F7F8A48515"
"94269760CF667341,66,male,TN,TN,PP,1,0,others,""€ 40,71"",35,0,21,DE85BEF1CFBDCC2853E41DBD715C7B7C"
"9441D8827FF7E5EA,66,male,FR,TN,PP,1,1,others,""€ 252,30"",26,1,50,C3BF21360EB3B42C1CBF3A37D1A6627A"
"9447FCF966457C5D,66,male,TN,TN,PP,0,1,MARIE,""€ 542,40"",12,1,38,6EFDD17634A617C0CA4CFDC6FD135C2D"
"9486746062E30F88,66,female,TN,TN,PP,1,1,others,""-€ 678,86"",8,0,80,3EAEA3C939CFE15FBDD06602FBC949B0"
"94A68037282CE83D,66,male,TN,TN,PP,1,1,others,""€ 12055,01"",11,1,222,8FBD62CB22FFBB5E46A81CCBB3AFA4C6"
"94E339EE7C4FF0D2,66,female,TN,TN,PP,0,1,MARIE,""€ 21,56"",10,0,29,E2FBDEA831854EE8AEBB3977492B8499"
"94F1AD44819DF432,66,female,TN,TN,PP,0,0,others,""€ 45,70"",17,0,16,2B0A72ABFA95FEA5DC66D305A00E1080"
"950C60C289B1600F,66,male,TN,TN,PP,0,0,MARIE,""€ 4280,43"",16,0,79,52E22D6DA474D9E88F15010E78D090D7"
"953CA5AC6EFAD665,66,male,TN,TN,PP,0,1,MARIE,""€ 830,57"",23,1,61,9CAEB108B948D6E9B8027EE153125E68"
"9546941D1E29A884,66,female,TN,TN,PP,1,1,others,""€ 8356,35"",19,0,67,4F5C48765D0518840218CE5259B0D6EF"
"9572A803868DA6B1,66,female,TN,TN,PP,1,1,MARIE,""€ 1424,44"",41,1,42,55108F7A69D05D18C2A48C1E535F1CC1"
"959C1697B54FFA96,66,male,TN,TN,PP,0,1,others,""€ 19680,52"",35,0,60,7AD9A97E72B29D852C669BA4E1FEFE00"
"95AC0397941A8508,66,female,TN,TN,PP,0,1,others,""€ 3084,30"",32,1,42,DFD5AFC617E66A5136124C7F8BAAB556"
"95CE6B22D6536867,66,male,TN,TN,PP,0,0,others,""€ 14,94"",25,0,4,0F5BA0985B690EEA0D53C73F19575FE3"
"95D38E016E64FDFE,66,female,TN,TN,PP,0,1,MARIE,""€ 816,14"",10,0,235,A71DDF22CD83D9EC04232A7020CBBA50"
"961EBADDD29F754A,66,male,TN,TN,PP,0,1,others,""€ 1,08"",31,1,43,EC10F0EAAD69DF29106813A7F72F248D"
"9627324A97B90144,66,female,TN,TN,PP,0,0,others,""€ 97,13"",38,0,43,96AC040B2803A2EE78C8A586C8C2D39B"
"9645284E9A7D99B7,66,female,TN,TN,PP,1,0,others,""-€ 84,57"",30,1,26,5D2D664DD7458C40DB06FA84AD60E32B"
"966E6BCCD13ED0B3,66,female,TN,TN,PP,0,1,others,""€ 62,48"",27,0,29,427423910972F7C76377042ED617218C"
"966F4414E8953115,66,male,TN,TN,PP,1,1,MARIE,""€ 10516,67"",15,1,127,583DAF1125C2FA0BA81AB2C17CE53DA0"
"967079F3EA2C6F55,66,male,TN,TN,PP,1,1,others,""€ 7363,50"",22,0,15,39EE4A0DC5D292A3CB64903E412E5AD4"
"9698392B296458FC,66,female,TN,TN,PP,0,0,others,""€ 1,65"",10,0,133,AC3985534D83757C8B3DD2D93C7F6A7D"
"969D824C75202E80,66,male,TN,TN,PP,0,0,others,""€ 289,60"",28,1,25,44191B6F60B735E4757617274BEE2428"
"969F16E60F01EB92,66,female,TN,TN,PP,1,0,MARIE,""€ 5,32"",20,0,42,B0702B38B6C09D77BE8A2DC93CB1E2C5"
"96B05612CDBC9227,66,male,TN,FR,PP,1,0,MARIE,""€ 1034,53"",33,0,27,0A71881B1227749D6EA466603EB0B492"
"96E99B64E2A5A139,66,female,TN,TN,PP,0,0,others,""€ 22,27"",14,0,52,D6AD9CE90D4DFFB6B44A6B1FDE060F08"
"9708E6E937BAA3B3,66,female,TN,TN,PP,1,0,others,""€ 569,35"",32,1,42,5ED7F41E6A0047CEB15D4DF343697C03"
"9719138765F1E32E,66,female,TN,TN,PP,1,0,others,""€ 59,03"",29,0,21,097D666E16331D8E938B0D39771278B7"
"9723159C6A9C68A7,66,male,TN,TN,PP,0,0,MARIE,""€ 11,06"",28,1,35,EAD9832130B31E56F8BBFD47CC2ECC9A"
"97297C787B02AAE4,66,male,TN,TN,PP,0,0,others,""-€ 36,37"",10,0,203,2EA6A19DB86187839C746F92CEE2FD08"
"9733CCD8968EDE74,66,male,TN,TN,PP,1,0,others,""-€ 326,92"",10,1,121,3B3DC7E65485D85469C65CF413BD8D55"
"9739C65F81C69627,66,female,TN,TN,PP,1,0,MARIE,""€ 637,20"",27,0,4,E46FD31112A86608F966EC5700361602"
"977E08C17B988BE3,66,female,TN,TN,PP,0,1,others,""€ 2146,06"",12,0,31,47E2BFB69234F744A84AED3090D5B7CB"
"979F5A82BA017488,66,female,TN,TN,PP,0,0,others,""€ 13,55"",10,0,24,2D0D0036484DE843D121E7F7A0342743"
"97CE22B2BE95C23C,66,female,TN,TN,PP,1,0,others,""€ 260,42"",33,0,75,B75DF34AEB85C20A80794FF9B1DE5AB8"
"97CF660A0968294C,66,male,TN,TN,PP,1,0,others,""-€ 48,29"",19,0,67,F4E29356905480075C58E7BAD4590357"
"97D10F3D74F3BAF6,66,male,TN,TN,PP,0,0,MARIE,""€ 26,25"",13,1,43,8B1BD19C9925E6014986FC2A7F70B46E"
"9804AD48B0474AC2,66,male,TN,TN,PP,1,0,others,""-€ 39339,68"",13,0,116,2297C9144CA45F5AF3F56B1E95BDC540"
"9856E54DB2C73A33,66,female,TN,TN,PP,1,0,others,""€ 120,49"",37,1,21,B9B2306E0FABB933D8412AD0956254BC"
"985710337CFC2F08,66,male,TN,TN,PP,1,0,MARIE,""-€ 0,40"",8,1,35,4C8B02EA2869E81DDA228781F6FBB1E1"
"9870AB524FD5219A,66,male,LY,TN,PP,0,1,others,""€ 74,57"",30,1,42,74604E0F29E225DB61831CC013DE2C00"
"987EB8CD850B7068,66,female,TN,TN,PP,1,0,others,""€ 104,61"",31,0,48,530C5654A16A631CE1F5D3C376675A64"
"989BFD9397F0EECD,66,female,LY,TN,PP,0,0,others,""€ 189,89"",29,1,33,F9E3C4C39A5C7562D5246D7A57F11E70"
"98AFAF857F790F18,66,male,TN,TN,PP,0,0,MARIE,""€ 1004,67"",16,1,56,1CD310BE7B88C3BF2005A0C6B4303C24"
"98B48CECEC66B102,66,male,TN,TN,PP,0,0,others,""€ 2078,00"",12,0,42,1DC77287B601A19BFFC979B5639527D7"
"98CCFA132F9CDB65,66,male,TN,TN,PP,0,0,others,""€ 10330,84"",40,1,108,1DE74D0AD4741C0E98F5A04CFA4DDF16"
"98DC5EC521C40542,66,male,TN,TN,PP,0,1,others,""€ 3676,16"",11,0,49,A6EFF72C0298217956C05661E0BAC7EF"
"98DEED5EDE651DCB,66,male,TN,TN,PP,0,1,others,""€ 21313,78"",11,0,19,9400598B602A554172A84F76009733D4"
"98DFA0BE7FA65DB6,66,female,TN,TN,PP,1,1,CELIB,""-€ 31,01"",18,1,19,6C4984ADBCE17211ED6ECD1C67EC4C8F"
"9917CE42C3B40912,66,female,TN,TN,PP,1,0,others,""€ 1147,59"",12,1,76,A62025862EC63B2B5EE2EAF982171693"
"992CEB0488919B71,66,female,TN,TN,PP,1,0,MARIE,""€ 10390,74"",22,1,49,6F8E7675BC77809E4DCDB96E23AD7B7F"
"9931224A439401EF,66,female,TN,TN,PP,1,0,MARIE,""€ 53,50"",30,0,36,333A770D0901DF253B261EAEEAA65CA4"
"993A707D0B284EAF,66,female,TN,TN,PP,0,1,others,""€ 27,36"",9,0,38,A69B548589DDFAF47385FD8913D259AA"
"99479A551B38F487,66,male,TN,TN,PP,1,1,others,""€ 1008,79"",34,0,26,629973CA79350BA89CEE4650CEE56A9F"
"996B3983BB484ACA,66,female,TN,TN,PP,1,1,others,""€ 3314,35"",35,0,23,379FC585D0F9141BC6D4E360BCACACD6"
"998B83F0EF094DD1,66,female,TN,TN,PP,1,0,others,""€ 9077,45"",13,0,29,A2CBF44DBD5D4DA83D5682F98CA780C3"
"99AD06C607C2DAAA,66,female,TN,TN,PP,0,0,others,""-€ 1163,23"",21,1,18,67965797FF645EE6CDED9DC2927FE9F3"
"99D08E8BADB77BC9,66,female,TN,TN,PP,1,0,others,""€ 59770,67"",18,1,25,38B29BFDF36956963AC46D2AE6F9804B"
"99D94BA3F8BFCBE2,66,male,TN,TN,PP,1,1,others,""€ 30084,73"",8,1,201,A87E1CAF9B0B08CFC32F8DB5057BD5B5"
"99DDD453E76BA453,66,female,TN,TN,PP,1,0,MARIE,""€ 13,10"",9,1,233,34E764295076B95711423D4393AB87AF"
"99E440D06BF3786F,66,female,TN,TN,PP,0,1,others,""€ 9,26"",17,0,25,85B2E892E96D386F5768275E8FF65C7F"
"99FC9CA51472DE64,66,male,TN,TN,PP,0,0,others,""€ 13653,18"",21,0,73,83EA4325C7D98B046BFD5E512D93F8B2"
"9A13310C3A9FA0B4,66,male,TN,TN,PP,0,0,others,""€ 6,48"",16,1,28,994EE8796AA53328FA9E78E91908711A"
"9A1792C5BF239E79,66,male,TN,TN,PP,1,0,MARIE,""€ 998,62"",15,1,72,9CB84D8120E222D8B78CFC72EDD440C4"
"9A2B036288CD8944,66,male,TN,TN,PP,1,1,MARIE,""€ 1352,15"",36,0,46,3B0E06628C040E6521E7E0C1A2C7ED79"
"9A2FE4B07842FC3B,66,male,TN,TN,PP,0,1,others,""€ 14561,42"",10,1,21,6B88885AE51D4184DAFB73AEE1ED5E88"
"9A4ED77B0F580991,66,female,TN,TN,PP,1,0,others,""€ 17,44"",25,1,76,13F756206E0400902E89A7A087D39E40"
"9A5581CD7C3B03FA,66,male,TN,TN,PP,1,0,others,""€ 611,82"",36,0,68,F9EC30D1B44A0A0081218FBC6E089A7F"
"9A5B491EEAF0B2D5,66,female,TN,TN,PP,0,1,MARIE,""€ 500,00"",36,1,24,184D3DF49AEE0C59575B245BBFC1AFEB"
"9A70DE25896D235E,66,male,TN,TN,PP,1,1,MARIE,""€ 3576,21"",23,1,66,E7E3B919A4FAA0B595A8505627D9DC5E"
"9A93AD84F42A9DA4,66,female,TN,TN,PP,0,0,MARIE,""€ 6461,03"",11,0,45,769460697D6AF6A8010DD73AE0E8C095"
"9AA4E1597E8FDA5C,66,male,TN,TN,PP,0,1,MARIE,""€ 199,82"",29,1,48,01923E198A5CC36F3FE7226F72EB7D10"
"9B1C923D456C791B,66,male,TN,TN,PP,1,0,others,""€ 29,83"",15,1,41,CE266DF149C2A66D719E9B411730817E"
"9B2332FF60BAF8F9,66,female,TN,TN,PP,1,0,MARIE,""-€ 10,27"",29,1,8,82F2E17D9FA7BEF76DFFB656B9C37D14"
"9B2626DE4CC7AE73,66,female,TN,TN,PP,0,1,MARIE,""€ 439,96"",31,1,60,9445472ED86FE56A283EF8B108637363"
"9B3C5D9BAF6B801D,66,male,TN,TN,PP,1,0,others,""€ 55,98"",17,1,34,73BED7A3892615D5DC2210373741B3D6"
"9B400105366FC87A,66,female,TN,TN,PP,0,0,MARIE,""€ 95,11"",35,0,42,BE55369D9DEB59E69EB81A75EB5A5669"
"9B758C5A6A3E1412,66,female,TN,TN,PP,1,0,MARIE,""€ 48,89"",15,1,13,3EE992EC55629856ECE236DAAECED803"
"9B7C1B44177891E4,66,male,TN,TN,PP,1,1,others,""€ 43782,98"",18,1,9,9D8108C2279A5801484CB749965DF415"
"9BA6A4C1301D6014,66,male,TN,TN,PP,1,0,MARIE,""€ 1573,19"",29,0,49,8F54471CEEDF5557B32BE6DF0A88E3AF"
"9BBF6B389AAD17D0,66,male,TN,TN,PP,1,0,others,""€ 53712,54"",14,0,24,5759744BF8B43F8F9D8BF827C1230BB0"
"9BD741CC9DA69B1C,66,male,TN,TN,PP,0,0,others,""€ 44380,62"",35,0,61,FEF2849BAED0701467567D95FF3755B0"
"9BFDACE69929F7DF,66,female,TN,TN,PP,1,0,others,""€ 159,00"",17,0,116,4DA04103F093235252469C94E01125F0"
"9C06676F77BE8DC0,66,male,TN,TN,PP,1,1,CELIB,""-€ 1,78"",10,0,30,1EF5B3C27B1C8EE072272DE76DF05839"
